MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,OTYPE,SP_TYPE,SP_QUAL,SP_BIBCODE,FLUX_V,SCRIPT_NUMBER_ID,HAS_COMPANION,IS_COMPANION,COMPANION_NAME,DIST,ABS_MAG_V,X,Y,Z
HD 147513,246.0053795833333,-39.19298027777777,14.0,14.0,0.057,0.0384,90.0,A,O,2020yCat.1350....0G,77.5655,HighPM*,G5V,C,2006A&A...460..695T,5.375999927520752,0.0,False,False,,12.892329708439965,4.82434290937375,0.567308755974117,0.8123109256258986,-12.854200754874944
HD 148467,246.98711333333327,7.305443333333333,14.0,14.0,0.0164,0.0129,90.0,A,O,2020yCat.1350....0G,57.0866,HighPM*,K6V,C,2003AJ....126.2048G,8.850000381469727,0.0,False,False,,17.51724572841963,7.632671270420659,-3.3208599827701155,8.509144218409263,14.947248962768503
HD 148653,247.21942083333326,18.414055555555553,14.0,14.0,0.0124,0.0113,90.0,A,O,2020yCat.1350....0G,51.808,HighPM*,K3V,C,1976AJ.....81..245E,7.590000152587891,0.0,True,False,HD 148653B,19.302038295243978,6.161984287954289,-9.944871820121378,14.40008358745114,-8.142837313052564
HD 150689,251.06256541666662,-38.94363527777777,14.0,14.0,0.0172,0.0109,90.0,A,O,2020yCat.1350....0G,70.322,HighPM*,K3V,C,2006A&A...460..695T,7.513999938964844,0.0,False,False,,14.220300901567075,6.74945600815378,4.398897434358169,-1.1930608418753623,-13.470087784446326
HD 151288,251.27646041666665,33.50922583333333,14.0,14.0,0.0114,0.0127,90.0,A,O,2020yCat.1350....0G,101.5615,HighPM*,K7.5Ve,B,1989ApJS...71..245K,8.109999656677246,0.0,False,False,,9.84625079385397,8.143645189215412,-4.907401467536544,0.25025788589627745,8.532492984025058
HD 152391,253.24501041666664,-0.026421666666666666,14.0,14.0,0.0163,0.0101,90.0,A,O,2020yCat.1350....0G,59.4805,HighPM*,G8.5Vk:,C,2006AJ....132..161G,6.639999866485596,0.0,False,False,,16.81223258042552,5.511872919461496,-5.712344828267969,15.805790292565476,-0.4441555231272683
HD 152606,253.90839416666668,-32.06770138888889,14.0,14.0,0.0144,0.0082,90.0,A,O,2020yCat.1350....0G,56.5381,HighPM*,K8Vk,C,2006AJ....132..161G,9.571999549865723,0.0,False,False,,17.68718793167793,8.333705598102233,-11.909082551523763,7.476530476107322,-10.729019608115369
HD 152751,253.86982291666664,-8.336329722222223,11.0,11.0,5.0,2.88,90.0,A,O,2007A&A...474..653V,161.41,SB*,M3.5Ve,C,1974ApJS...28....1J,9.02299976348877,0.0,False,False,,6.1954030109658635,10.062651951053624,2.373178993845115,-1.6207309255829576,-5.48855820760937
HD 15285,36.94108958333333,4.432152222222222,9.0,9.0,11.85,8.43,90.0,A,O,2007A&A...474..653V,58.33,SB*,M2V,C,1952ApJ...116..117V,8.67300033569336,0.0,False,False,,17.143836790673753,7.502460217843437,-3.443406517173993,3.259852877381894,-16.475055407511306
HD 153026,254.72520874999995,-39.558548055555555,14.0,14.0,0.0177,0.0118,90.0,A,O,2020yCat.1350....0G,52.9027,HighPM*,K5,D,,8.479999542236328,0.0,True,False,HD 153026B,18.90262689806002,7.09738873087896,5.204978314137996,1.3635002076561131,-18.12066145537566
HD 153525,254.4259495833333,47.36214277777778,14.0,14.0,0.0141,0.0155,90.0,A,O,2020yCat.1350....0G,55.7183,BYDraV*,K3V,C,2003AJ....126.2048G,,0.0,False,False,,17.9474248137506,,17.424279007492967,-0.7506724746238815,-4.235687588823432
