MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,OTYPE,SP_TYPE,SP_QUAL,SP_BIBCODE,FLUX_V,SCRIPT_NUMBER_ID,HAS_COMPANION,IS_COMPANION,COMPANION_NAME,DIST,ABS_MAG_V,X,Y,Z
10 UMa,135.15991916666667,41.78294583333333,9.0,9.0,7.55,5.97,90.0,A,O,2007A&A...474..653V,62.23,SB*,F3V+G5V,C,1976AJ.....81..245E,3.9600000381469727,0.0,False,False,,16.06941989394183,2.9299990430693246,9.424344538536582,0.6743761363755008,-12.99819997436016
101 Tau,74.93467499999998,15.916732222222223,14.0,14.0,0.0241,0.0127,90.0,A,O,2020yCat.1350....0G,22.3771,HighPM*,F5V,C,1955ApJ...121...32N,6.747000217437744,0.0,False,False,,44.68854319818029,3.4960192308112448,-39.104691261246415,19.547510435585753,-9.2619571532636
107 Psc,25.62401041666666,20.2685125,14.0,14.0,0.1209,0.0906,90.0,A,O,2020yCat.1350....0G,130.8234,HighPM*,K1V,B,1989ApJS...71..245K,5.239999771118164,0.0,False,False,,7.6438924534907375,5.823426930736577,1.019454762817688,0.5454282055389224,7.555945466961998
109 Psc,26.232606249999996,20.08314888888889,14.0,14.0,0.0291,0.0258,90.0,A,O,2020yCat.1350....0G,30.1535,HighPM*,G3Va,C,1989ApJS...71..245K,6.2789998054504395,0.0,False,False,,33.16364601124248,3.6756884512585155,4.978252354192877,9.777804350025958,31.295989556963775
109 Vir,221.56218083333331,1.8928836111111111,14.0,14.0,0.2202,0.173,90.0,A,O,2020yCat.1350....0G,24.2814,HighPM*,A0IIInn,C,1995ApJS...99..135A,3.7300000190734863,0.0,False,False,,41.183786766825634,0.6563686359384651,1.0405012106507305,-12.995022806461199,39.06598305361776
11 Aql,284.77391124999997,13.622242777777778,14.0,14.0,0.0594,0.0697,90.0,A,O,2020yCat.1350....0G,20.9316,HighPM*,F8V,C,,5.257999897003174,0.0,False,False,,47.77465650021977,1.862012031198418,-10.440281920984665,21.084240149526053,41.579720230437644
11 Aqr,315.1410033333333,-4.730259444444444,14.0,14.0,0.0209,0.0137,90.0,A,O,2020yCat.1350....0G,36.9971,HighPM*,G1V,C,2003AJ....126.2048G,6.191999912261963,0.0,False,False,,27.029145527622433,4.032838329440576,0.2683430327436656,0.40159527027083874,27.024829716560024
11 LMi,143.91459208333333,35.810132499999995,14.0,14.0,0.0692,0.0601,90.0,A,O,2020yCat.1350....0G,89.0092,RSCVnV*,G8Va,B,1989ApJS...71..245K,5.340000152587891,0.0,False,False,,11.234793706717955,5.087174641022471,-2.903450147215102,1.9806932107174815,-10.670867878488782
110 Her,281.41552333333334,20.546309166666667,14.0,14.0,0.0618,0.0885,90.0,A,O,2020yCat.1350....0G,51.6743,HighPM*,F5.5IV-V,C,2001AJ....121.2148G,4.190000057220459,0.0,False,False,,19.35197961075428,2.756373068313468,-0.5849094068948409,2.35966298650738,19.198671475674622
111 Tau,81.10609666666667,17.383535,14.0,14.0,0.0837,0.0574,90.0,A,O,2020yCat.1350....0G,68.5908,BYDraV*,F8V,C,2003AJ....126.2048G,,0.0,True,False,111 Tau B,14.579214705179119,,1.2792992454470054,-0.8296115864946162,-14.49926341149314
112 Psc,30.038164583333327,3.097013888888889,14.0,14.0,0.0913,0.0601,90.0,A,O,2020yCat.1350....0G,31.4492,HighPM*,G2IV,C,1979PASP...91...83C,,0.0,False,False,,31.797311219363287,,-6.093865805143667,31.17572561535112,1.4170154149786962
12 And,350.2219316666666,38.18232416666667,14.0,14.0,0.0216,0.0227,90.0,A,O,2020yCat.1350....0G,23.7806,HighPM*,F5V,D,1996A&A...314..191G,5.764999866485596,0.0,False,False,,42.05108365642583,2.646113906250905,-2.442793009636088,-37.15631492799138,19.538031117892146
12 Oph,249.08937333333333,-2.324586944444444,14.0,14.0,0.0357,0.0165,90.0,A,O,2020yCat.1350....0G,101.0719,BYDraV*,K1V,C,1999MSS...C05....0H,5.769999980926514,0.0,False,False,,9.893946784417825,5.793152130235794,4.190349588877435,5.319215514240589,-7.213674487315653
12 Per,40.562143750000004,40.19395027777777,14.0,14.0,0.2765,0.2373,90.0,A,O,2020yCat.1350....0G,41.7962,SB*,F9V,C,2009ApJS..180..117A,4.920000076293945,0.0,False,False,,23.925620032443142,3.025684069612867,18.357675060528425,-5.250234628872342,14.417562091098718
12 Psc,352.37632291666665,-1.0358958333333335,14.0,14.0,0.0204,0.0159,90.0,A,O,2020yCat.1350....0G,27.5348,Star,G1V,C,2006AJ....132..161G,6.889999866485596,0.0,False,False,,36.31767799293984,4.089409498062237,16.08491558880987,9.165784794632119,-31.24480139796409
12 Tri,37.0415825,29.669329166666667,14.0,14.0,0.066,0.082,90.0,A,O,2020yCat.1350....0G,20.4105,HighPM*,F0III,D,,5.289999961853027,0.0,False,False,,48.994390142328704,1.8392681810681615,-6.782376522947875,5.237036799851929,-48.23922760240548
13 Cet,8.811998333333333,-3.5928433333333336,9.0,9.0,7.14,2.82,90.0,A,O,2007A&A...474..653V,47.05,RSCVnV*,F7V+G4V,C,1993A&AS..100..173S,5.210000038146973,0.0,False,False,,21.253985122210416,3.5727981769633512,15.646490974591952,-11.000490280216924,9.268679374754914
13 Ori,76.90963874999998,9.471780277777778,14.0,14.0,0.0441,0.0288,90.0,A,O,2020yCat.1350....0G,36.2462,HighPM*,G3,D,1985ApJS...59..197B,,0.0,False,False,,27.589098995205013,,-1.6355046576165169,-27.510056001020867,-1.296274161908901
13 Peg,327.53606999999994,17.285694722222225,14.0,14.0,0.8164,0.6147,90.0,A,O,2020yCat.1350....0G,31.3091,Eruptive*,F2III-IV,D,1969AJ.....74..916H,5.335999965667725,0.0,False,False,,31.939595836354286,2.814352884293424,0.15265659629414782,0.16049833888716836,-31.93882775614162
13 Tri,37.202059999999996,29.93175777777778,14.0,14.0,0.0988,0.0696,90.0,A,O,2018yCat.1345....0G,31.7031,HighPM*,G0V,D,1996A&A...314..191G,5.901000022888184,0.0,False,False,,31.54265671180421,3.4065086757859335,2.39881127992502,-1.301308607514637,-31.424377365192775
14 Eri,49.14893958333333,-9.154603333333334,14.0,14.0,0.4047,0.4493,90.0,A,O,2020yCat.1350....0G,26.5644,Star,F5VFe-0.7CH-0.5,C,2006AJ....132..161G,6.14300012588501,0.0,False,False,,37.644366144162866,3.2645001814462016,-15.918828433937273,32.599716920667205,-10.047271290207586
14 Her,242.601315,43.817640833333336,14.0,14.0,0.0222,0.0268,90.0,A,O,2020yCat.1350....0G,55.8657,HighPM*,K0V,C,1989ApJS...71..245K,,0.0,False,False,,17.900071063282123,,-13.520555274374354,-11.35774722745011,-2.93405982564895
14 UMi,230.37624666666665,73.47668777777778,14.0,14.0,0.336,0.3339,90.0,A,O,2020yCat.1350....0G,20.2328,SB*,F5,E,1993yCat.3135....0C,7.380000114440918,0.0,False,False,,49.424696532363285,3.9102800573120313,8.596858192436967,14.645161421858543,-46.41566441906266
15 Del,312.40736374999994,12.545127222222222,14.0,14.0,0.0244,0.0124,90.0,A,O,2020yCat.1350....0G,33.0028,HighPM*,F5V,D,2000A&AS..141..491C,5.991000175476074,0.0,False,False,,30.300459354963824,3.583754113193288,-5.456393050117199,-29.798176866045644,-0.6436361272563829
15 LMi,147.14738041666666,46.021007222222224,14.0,14.0,0.0493,0.0348,90.0,A,O,2020yCat.1350....0G,53.1277,HighPM*,G0.5Va,B,1989ApJS...71..245K,5.099999904632568,0.0,False,False,,18.822572782183304,3.726604979011885,7.419569704867028,-4.125632761564678,16.799356709466924
15 Peg,328.1246533333333,28.79354166666667,14.0,14.0,0.0362,0.0431,90.0,A,O,2020yCat.1350....0G,37.0591,HighPM*,F2V,C,1995ApJS...99..135A,5.53000020980835,0.0,False,False,,26.98392567547512,3.374474549997992,-4.004637485252766,-23.082978208282853,-13.389221056775963
15 Sge,301.0259195833333,17.07018777777778,14.0,14.0,0.023,0.0214,90.0,A,O,2020yCat.1350....0G,56.2693,HighPM*,G0V,C,2006AJ....132..161G,5.788000106811523,0.0,False,False,,17.77168011686657,4.53935766925038,-3.1040661916928474,1.9763875987677069,-17.38652579767612
16 Cep,329.8123633333333,73.179895,14.0,14.0,0.0598,0.0675,90.0,A,O,2020yCat.1350....0G,27.2259,HighPM*,F5V,C,,,0.0,False,False,,36.72973161585108,,22.12277417554993,-1.2149918680205292,-29.29470672511871
16 Cyg B,295.4665525,50.51752472222222,14.0,14.0,0.0139,0.0222,90.0,A,O,2020yCat.1350....0G,47.3302,HighPM*,G3V,B,1989ApJS...71..245K,6.199999809265137,0.0,False,False,,21.128159188002588,4.575691507467442,20.20947037122649,3.195964947384259,5.268987193302698
16 Lib,224.2958283333333,-4.346458611111111,14.0,14.0,0.1838,0.268,90.0,A,O,2020yCat.1350....0G,36.3454,HighPM*,F2V,C,1999MSS...C05....0H,4.489999771118164,0.0,False,False,,27.513798169782145,2.2922470353970503,3.171982224296794,9.319943057052207,25.692144322916235
16 Lyr,285.35992749999997,46.93476305555555,14.0,14.0,0.0619,0.0635,90.0,A,O,2020yCat.1350....0G,25.7832,HighPM*,A6IV,C,1995ApJS...99..135A,5.00600004196167,0.0,False,False,,38.784945235657325,2.0626841291775264,32.963022595194026,-19.09301972144499,7.291619589513645
16 Per,42.64608166666666,38.31864277777778,14.0,14.0,0.2376,0.1731,90.0,A,O,2020yCat.1350....0G,25.8445,delSctV*,F2III,C,,,0.0,False,False,,38.69295207877885,,7.322154996618481,-30.639123458888797,22.467191645756305
16 Psc,354.09701916666666,2.1022213888888888,14.0,14.0,0.0528,0.0398,90.0,A,O,2020yCat.1350....0G,30.6828,SB*,F6V,C,2009ApJS..180..117A,5.679999828338623,0.0,False,False,,32.59154966300338,3.1144747743880505,10.22839736696806,-12.967798660464894,28.09671145598825
17 Crt,173.06835166666664,-29.261021944444444,14.0,14.0,0.0313,0.03,90.0,A,O,2020yCat.1350....0G,35.6037,HighPM*,F8V,C,2001AJ....121.2148G,5.579999923706055,0.0,True,False,17 Crt B,28.08696848923005,3.3374755885823313,14.88227880767512,4.291643093005308,23.430266237665453
17 Cyg,296.6066666666666,33.72759805555556,14.0,14.0,0.0473,0.0563,90.0,A,O,2020yCat.1350....0G,47.6516,HighPM*,F5.5IV-V,C,2003AJ....126.2048G,,0.0,True,False,17 Cyg B,20.98565420678424,,-3.8303442822430727,-13.636179557435954,15.484855577097731
17 Lyr,286.85659124999995,32.50176,14.0,14.0,0.0557,0.0645,90.0,A,O,2020yCat.1350....0G,22.8557,SB*,F0V,C,1974PASP...86...70C,5.21999979019165,0.0,False,False,,43.7527618930945,2.0149724248775533,-11.502171440346618,-16.843867477571024,38.70772989764088
17 Vir,185.63349125,5.305446388888889,14.0,14.0,0.0368,0.0302,90.0,A,O,2020yCat.1350....0G,33.341,HighPM*,F8V,C,1981ApJS...45..437A,6.46999979019165,0.0,True,False,17 Vir B,29.99310158663507,4.084892897820888,-16.112480814999405,-4.6249229788857384,-24.87135284241414
171 Pup,116.39550499999999,-34.172551388888884,14.0,14.0,0.1578,0.1818,90.0,A,O,2020yCat.1350....0G,65.4544,HighPM*,F9V,C,2006AJ....132..161G,5.361999988555908,0.0,False,False,,15.277811728470505,4.441694219421521,13.986420080171307,2.2080228842408154,-5.737265855286879
18 Aqr,321.04788249999996,-12.878108888888889,14.0,14.0,0.0711,0.0644,90.0,A,O,2020yCat.1350....0G,21.0776,HighPM*,F0V,C,1988MSS...C04....0H,5.47599983215332,0.0,False,False,,47.44373173416328,2.0951056243208983,37.13065895235404,25.699643895597774,-14.551637374078782
18 Boo,214.81783208333331,13.004300833333334,14.0,14.0,0.0586,0.0581,90.0,A,O,2020yCat.1350....0G,38.3064,HighPM*,F5IV,E,,5.395999908447266,0.0,False,False,,26.10529833134933,3.3123566049850997,8.796978182008331,21.944173365007735,11.070367254996773
18 Cam,83.14083458333332,57.221070555555556,14.0,14.0,0.0166,0.013,90.0,A,O,2020yCat.1350....0G,23.1463,HighPM*,F8V,D,1990ApJ...354..310B,,0.0,False,False,,43.20344936339717,,3.7564692757528824,33.5898412568145,26.91002675245698
18 Cet,11.369530833333332,-12.880808611111112,14.0,14.0,0.0251,0.0133,90.0,A,O,2020yCat.1350....0G,30.8815,HighPM*,G0V,C,2006AJ....132..161G,6.150000095367432,0.0,False,False,,32.381846736719396,3.598492030677737,11.249155232956543,-28.6659690748875,-10.015124643399329
18 Pup,122.66593999999999,-13.799205833333334,14.0,14.0,0.0296,0.0231,90.0,A,O,2020yCat.1350....0G,44.3395,HighPM*,F6.5V,C,2006AJ....132..161G,5.539999961853027,0.0,False,False,,22.553253870702193,3.773953918999176,-7.400641713618492,-1.0718091863922588,-21.27747605922654
18 Sco,243.90529249999994,-8.369439444444446,14.0,14.0,0.0659,0.0548,90.0,A,O,2020yCat.1350....0G,70.7371,HighPM*,G2Va,B,1989ApJS...71..245K,5.5,0.0,False,False,,14.136853221294059,4.748236255636949,-2.916762646977463,6.32873065913597,-12.30001150022721
19 Aql,287.2496445833333,6.073217777777778,14.0,14.0,0.4056,0.3771,90.0,A,O,2020yCat.1350....0G,21.0662,HighPM*,F0III-IV,D,1990ApJ...354..310B,5.230000019073486,0.0,False,False,,47.46940596785372,1.8479310341173938,-9.500217556543587,-45.444470759862455,-9.893960110858181
19 LMi,149.42105999999998,41.05563166666666,14.0,14.0,0.0641,0.0582,90.0,A,O,2020yCat.1350....0G,34.5809,SB*,F6V,C,2009ApJS..180..117A,5.104000091552734,0.0,False,False,,28.917697341596085,2.79818155156142,-5.485695802676172,27.714667841713087,-6.16745875739502
1RXS J011056.4+582217,17.726422499999998,58.37035138888889,14.0,14.0,0.0302,0.0417,90.0,A,O,2020yCat.1350....0G,21.0984,HighPM*,M1e,D,2019ApJ...877...60B,12.074999809265137,0.0,False,False,,47.39695901110984,8.696247418095258,-5.093436034609896,10.607438478778603,45.91307963730043
1RXS J020013.6-084106,30.053243749999993,-8.68108722222222,14.0,14.0,0.0325,0.0261,90.0,A,O,2020yCat.1350....0G,27.1838,HighPM*,M2.5,D,2006AJ....132..866R,12.4399995803833,0.0,False,False,,36.78661555779545,9.611550411842778,-5.593886791975381,26.48983441446436,-24.90486272698288
1RXS J024314.9+472957,40.81160875,47.50114888888889,14.0,14.0,0.0361,0.0416,90.0,A,O,2020yCat.1350....0G,29.1244,Low-Mass*,dM6,D,2022A&A...660A..38W,,0.0,False,False,,34.3354712886789,,31.907415088613504,-0.9286321293886919,-12.648284205649388
1RXS J025346.9-613529,43.445421249999995,-61.58845388888889,14.0,14.0,0.1181,0.1212,90.0,A,O,2020yCat.1350....0G,24.9497,Eruptive*,M3e,D,2014MNRAS.443.2561G,12.149999618530273,0.0,False,False,,40.080642252211454,9.135326258281651,11.075753429332053,-6.592187748692136,37.95166175555941
1RXS J033146.7-152518,52.945954583333325,-15.427195277777777,14.0,14.0,0.0143,0.0137,90.0,A,O,2020yCat.1350....0G,20.8878,HighPM*,K7e,D,2019ApJ...877...60B,11.75,0.0,False,False,,47.87483602868661,8.34946350239687,41.19568252415308,-20.467874155058944,-13.265812968509989
1RXS J042441.9-064725,66.17758,-6.792048055555555,14.0,14.0,0.0435,0.0339,90.0,A,O,2020yCat.1350....0G,28.2422,SB*,M4.0V,C,2015A&A...577A.128A,13.913000106811523,0.0,False,False,,35.408006458420374,11.167492727819006,-30.27974745491181,-6.268447544766702,-17.25022842761246
1RXS J043657.1-161258,69.23915124999998,-16.218453888888888,14.0,14.0,0.016,0.0153,90.0,A,O,2020yCat.1350....0G,25.3723,Eruptive*,M3.5,D,2006AJ....132..866R,13.12600040435791,0.0,False,False,,39.413060700054785,10.147799593449,-34.12357097067005,-4.257055410318846,19.25743329702383
1RXS J044249.9-145234,70.70558416666665,-14.874157222222223,14.0,14.0,0.01,0.01,90.0,A,O,2020yCat.1350....0G,28.3235,Low-Mass*,M4,D,2006AJ....132..866R,,0.0,False,False,,35.3063710346532,,0.4685863283987328,-23.723452838316206,-26.14417808839328
1RXS J044254.3+313829,70.71966833333333,31.64015861111111,14.0,14.0,0.0132,0.0079,90.0,A,O,2020yCat.1350....0G,24.6382,Eruptive*,M2,D,2019MNRAS.485.2167G,14.317999839782715,0.0,False,False,,40.587380571632664,11.27604472116059,-1.338584584455986,39.54863478116439,9.024917723884037
1RXS J044938.0-025244,72.40887374999998,-2.8777080555555554,14.0,14.0,0.019,0.0124,90.0,A,O,2020yCat.1350....0G,29.1886,HighPM*,M2.5,D,2006AJ....132..866R,,0.0,False,False,,34.25995080271065,,32.69145714933818,5.015848471438168,-8.93611339278497
1RXS J045717.3-062138,74.32205124999999,-6.365726388888889,14.0,14.0,0.0122,0.0093,90.0,A,O,2020yCat.1350....0G,20.7011,HighPM*,M0.5,D,2006AJ....132..866R,12.460000038146973,0.0,False,False,,48.30661172594693,9.039967154619337,22.8531090698412,-42.37218206851927,-3.982753951173693
1RXS J051153.0-524620,77.97089208333334,-52.77461666666667,14.0,14.0,0.0138,0.0153,90.0,A,O,2020yCat.1350....0G,29.3816,HighPM*,M2.5,D,2006AJ....132..866R,,0.0,False,False,,34.03490619979851,,23.127587667878533,-14.788979739449818,-20.119035935149054
1RXS J055314.0-450504,88.30413791666665,-45.08668666666667,14.0,14.0,0.0109,0.011,90.0,A,O,2020yCat.1350....0G,32.0229,Low-Mass*,M0Ve,C,2006A&A...460..695T,11.630000114440918,0.0,False,False,,31.22765271102867,9.157303410222344,13.240715886565546,4.676931608492493,-27.892221987166078
1RXS J060224.9-163451,90.60235875,-16.580391111111112,14.0,14.0,0.2603,0.3037,90.0,A,O,2020yCat.1350....0G,24.8661,Eruptive*,M0,D,2006AJ....132..866R,12.102999687194824,0.0,False,False,,40.21539364838073,9.081038066440309,22.644249203158875,-12.483404339531251,30.800657142587596
1RXS J060334.8+165128,90.89417749999998,16.862666111111114,10.0,10.0,30.0,18.0,90.0,B,O,2012yCat.1322....0Z,43.1,HighPM*,M4.0V,C,2015A&A...577A.128A,13.789999961853027,0.0,False,False,,23.20185614849188,11.962386312656685,9.167994245129014,-1.9733565816324996,-21.222155264211963
1RXS J063732.5-282306,99.38398166666666,-28.38681777777778,14.0,14.0,0.0127,0.0159,90.0,A,O,2020yCat.1350....0G,23.3449,Low-Mass*,M2.5,D,2006AJ....132..866R,,0.0,False,False,,42.83590848536512,,-17.504477395399043,38.799350292142165,4.808195481486435
1RXS J070658.3-622107,106.74529916666665,-62.35298138888889,14.0,14.0,0.0122,0.0127,90.0,A,O,2020yCat.1350....0G,21.5944,Eruptive*,M4,D,2019ApJ...876..115S,14.986000061035156,0.0,False,False,,46.30830215240989,11.657705769470647,41.0019543580669,-2.827497129475493,21.337850103529565
1RXS J070659.0-535347,106.74052958333331,-53.89620861111111,14.0,14.0,0.0101,0.0107,90.0,A,O,2020yCat.1350....0G,21.3606,Low-Mass*,M0,D,2006AJ....132..866R,11.420000076293945,0.0,False,False,,46.8151643680421,8.068067313635861,-41.21369153082538,3.0396719522615587,21.996627915010187
1RXS J115928.5-524717,179.86400499999996,-52.78858638888889,14.0,14.0,0.0647,0.0601,90.0,A,O,2020yCat.1350....0G,105.7052,Low-Mass*,M9Ve,C,2004A&A...415..265H,,0.0,False,False,,9.46027253153109,,5.407427163975419,5.4927289707430775,-5.485108594285266
1RXS J120511.0-540709,181.2947383333333,-54.12177333333334,14.0,14.0,0.3452,0.2818,90.0,A,O,2018yCat.1345....0G,20.5557,HighPM*,M2,D,2006AJ....132..866R,,0.0,False,False,,48.64830679568197,,-22.329089985127986,29.18057857378463,31.883590271831608
1RXS J124314.1+342756,190.80664041666665,34.465336944444445,14.0,14.0,0.0144,0.0121,90.0,A,O,2020yCat.1350....0G,27.2763,HighPM*,M2.5,D,2006AJ....132..866R,,0.0,False,False,,36.66186396248758,,24.623372197719767,-26.95167179786742,3.3747886032379717
1RXS J124742.8+112906,191.92787416666664,11.482517777777778,14.0,14.0,0.0167,0.012,90.0,A,O,2020yCat.1350....0G,21.338,HighPM*,M3.6,D,2020ApJ...892...31B,14.585000038146973,0.0,False,False,,46.86474833630144,11.23076859211108,-21.009057082764027,-6.285900944628867,-41.41752776823292
1RXS J125005.9-165454,192.52207166666665,-16.915090277777775,14.0,14.0,0.0597,0.053,90.0,A,O,2018yCat.1345....0G,25.2322,HighPM*,M5e,D,2019ApJ...877...60B,15.529999732971191,0.0,False,False,,39.631898922804986,12.539775324878555,8.928548661038262,10.909397628770764,37.03989031317822
1RXS J125423.1-470630,193.59509333333332,-47.10581527777778,14.0,14.0,0.0238,0.0163,90.0,A,O,2020yCat.1350....0G,39.6698,HighPM*,M3Ve,C,1997AJ....114..244C,14.319999694824219,0.0,False,False,,25.208092806114472,12.312299749486964,-9.515669676000538,23.338646117833505,-0.45559952311115565
1RXS J132923.9-142206,202.3503645833333,-14.370087222222223,14.0,14.0,0.0305,0.0211,90.0,A,O,2020yCat.1350....0G,41.449,HighPM*,M3.5V,C,2015A&A...577A.128A,13.131999969482422,0.0,False,False,,24.12603440372506,11.219570255527785,-1.5515954979431954,-5.348246921709516,-23.474546690509538
1RXS J153250.6-541037,233.20951291666665,-54.174300555555554,14.0,14.0,0.0217,0.0203,90.0,A,O,2020yCat.1350....0G,65.9864,HighPM*,M4,D,2006AJ....132..866R,,0.0,False,False,,15.154637925390686,,-8.11697451789919,-7.288273679928432,10.519450655425281
1RXS J155658.0+025352,239.24124291666664,2.9040619444444444,14.0,14.0,0.0136,0.0126,90.0,A,O,2020yCat.1350....0G,21.9572,HighPM*,M1,D,2019MNRAS.485.2167G,,0.0,False,False,,45.543147578015414,,-39.25817108877992,-20.448272417175346,10.716456934545212
1RXS J161804.9+061702,244.52053458333333,6.286410555555555,14.0,14.0,0.137,0.1063,90.0,A,O,2020yCat.1350....0G,34.8728,Eruptive*,M3.0Ve,C,2013AJ....145..102L,12.718000411987305,0.0,False,False,,28.675644054965478,10.430434507302751,24.8323646338695,-14.340072350351722,0.0924859140746987
1RXS J170849.1-110433,257.2073258333333,-11.075275833333333,14.0,14.0,0.0179,0.0127,90.0,A,O,2020yCat.1350....0G,28.9098,HighPM*,M2,D,2012RAA....12..443B,,0.0,False,False,,34.5903465260915,,2.533066903038227,-1.0807461064191608,34.48053991330882
1RXS J171502.4-333344,258.7591620833333,-33.5611575,14.0,14.0,0.0172,0.01,90.0,A,O,2020yCat.1350....0G,38.6066,Low-Mass*,M0,D,2006AJ....132..866R,10.776000022888184,0.0,False,False,,25.902306859448903,8.709307802536905,-5.7676036472742584,-12.838232765497063,-21.744977081338117
1RXS J172231.8-695121,260.6266254166666,-69.85467194444443,14.0,14.0,0.0168,0.0218,90.0,A,O,2020yCat.1350....0G,23.0696,HighPM*,M3,D,2016ApJS..224...36K,12.928000450134277,0.0,False,False,,43.34708880951555,9.743200772263199,-31.769070518958433,4.010175679844056,-29.21668628777503
1RXS J172615.6-031131,261.5635675,-3.1919327777777777,14.0,14.0,0.0188,0.0145,90.0,A,O,2020yCat.1350....0G,53.7888,HighPM*,M4.5,D,2006AJ....132..866R,,0.0,False,False,,18.591230888214646,,12.783852096249932,13.465951531232855,0.935489646441976
1RXS J173405.5-711539,263.52035249999994,-71.25669194444444,14.0,14.0,0.0568,0.0761,90.0,A,O,2020yCat.1350....0G,39.4319,RotV*,M3.5,D,2006AJ....132..866R,13.579999923706055,0.0,False,False,,25.360177927008337,11.55923844255371,-12.759038664722462,4.999181442712202,-21.339019231081828
1RXS J184412.1+481415,281.04749375,48.236652222222226,14.0,14.0,0.0143,0.015,90.0,A,O,2020yCat.1350....0G,25.0853,HighPM*,M2.5,D,2006AJ....132..866R,13.720000267028809,0.0,False,False,,39.86398408629755,10.717096763065419,2.1985286030694664,17.489635853291126,-35.754948425824125
1RXS J184956.1-013402,282.48100666666664,-1.5691102777777777,14.0,14.0,0.0324,0.0307,90.0,A,O,2020yCat.1350....0G,24.457,SB*,M2.5,D,2006AJ....132..866R,13.439000129699707,0.0,False,False,,40.88808929958703,10.381016047462882,0.06658072523100889,-0.017878275893382055,-40.88803118206209
